order_id,order_date,region,product_id,supplier_id,quantity,unit_sales,revenue,promised_date,delivered_date,delivery_days,delivery_status,fulfillment_status,return_flag,late_flag
O000228,2025-10-24,North,P0015,S010,6,312.58,1875.48,2025-10-29,2025-10-28,4,On Time,Fulfilled,0,0
O000229,2025-10-25,West,P0050,S007,7,37.5,262.5,2025-10-30,2025-10-30,5,On Time,Fulfilled,0,0
O000230,2025-09-26,South,P0034,S007,8,263.25,2106.0,2025-09-28,2025-09-29,3,Late,Fulfilled,0,1
O000231,2025-05-26,South,P0027,S010,7,275.2,1926.4,2025-05-30,2025-06-04,9,Late,Fulfilled,0,1
O000232,2025-01-10,South,P0046,S007,3,225.07,675.21,2025-01-14,2025-01-15,5,Late,Fulfilled,0,1
O000233,2025-06-03,West,P0028,S001,7,123.49,864.43,2025-06-09,2025-06-08,5,On Time,Fulfilled,0,0
O000234,2025-06-19,North,P0058,S007,4,66.02,264.08,2025-06-21,2025-06-20,1,On Time,Fulfilled,0,0
O000235,2025-02-09,East,P0018,S007,7,79.76,558.32,2025-02-15,2025-02-16,7,Late,Fulfilled,0,1
O000236,2025-11-20,East,P0060,S001,7,118.33,828.31,2025-11-26,2025-11-25,5,On Time,Fulfilled,0,0
O000237,2025-10-25,Central,P0005,S004,8,247.38,1979.04,2025-10-31,2025-11-04,10,Late,Fulfilled,0,1
O000238,2025-02-02,West,P0002,S007,7,244.65,1712.55,2025-02-07,2025-02-06,4,On Time,Fulfilled,0,0
O000239,2025-02-20,East,P0058,S007,5,66.02,330.1,2025-02-23,2025-02-22,2,On Time,Fulfilled,0,0
O000240,2025-04-20,East,P0018,S007,1,79.76,79.76,2025-04-25,2025-04-26,6,Late,Fulfilled,0,1
O000241,2025-06-24,West,P0004,S001,3,209.94,629.82,2025-06-28,2025-06-28,4,On Time,Fulfilled,0,0
O000242,2025-08-04,South,P0038,S007,3,97.26,291.78,2025-08-09,2025-08-08,4,On Time,Fulfilled,0,0
O000243,2025-07-13,East,P0051,S010,8,159.11,1272.88,2025-07-16,2025-07-21,8,Late,Returned,1,1
O000244,2025-07-18,South,P0059,S010,8,209.28,1674.24,2025-07-23,2025-07-27,9,Late,Fulfilled,0,1
O000245,2025-03-16,Central,P0045,S004,2,109.48,218.96,2025-03-19,2025-03-19,3,On Time,Fulfilled,0,0
O000246,2025-02-01,Central,P0025,S004,6,171.85,1031.1,2025-02-06,2025-02-12,11,Late,Fulfilled,0,1
O000247,2025-04-11,North,P0051,S010,2,159.11,318.22,2025-04-13,2025-04-14,3,Late,Fulfilled,0,1
O000248,2025-03-31,West,P0010,S007,8,101.15,809.2,2025-04-05,2025-04-05,5,On Time,Fulfilled,0,0
O000249,2025-06-13,South,P0015,S010,8,312.58,2500.64,2025-06-17,2025-06-18,5,Late,Fulfilled,0,1
O000250,2025-06-18,North,P0045,S004,4,109.48,437.92,2025-06-22,2025-06-21,3,On Time,Fulfilled,0,0
O000251,2025-06-13,West,P0026,S007,2,250.97,501.94,2025-06-17,2025-06-18,5,Late,Fulfilled,0,1
O000252,2025-05-11,East,P0006,S007,7,73.03,511.21,2025-05-16,2025-05-15,4,On Time,Returned,1,0
O000253,2025-12-17,South,P0034,S007,3,263.25,789.75,2025-12-20,2025-12-19,2,On Time,Fulfilled,0,0
O000254,2025-09-15,West,P0022,S007,3,174.48,523.44,2025-09-19,2025-09-19,4,On Time,Fulfilled,0,0
O000255,2025-02-09,Central,P0050,S007,7,37.5,262.5,2025-02-14,2025-02-13,4,On Time,Returned,1,0
O000256,2025-01-21,East,P0030,S007,2,299.53,599.06,2025-01-24,2025-01-23,2,On Time,Fulfilled,0,0
O000257,2025-04-05,East,P0033,S004,8,183.37,1466.96,2025-04-11,2025-04-11,6,On Time,Fulfilled,0,0
O000258,2025-07-10,West,P0029,S004,5,76.33,381.65,2025-07-16,2025-07-15,5,On Time,Fulfilled,0,0
O000259,2025-03-15,East,P0040,S001,7,216.21,1513.47,2025-03-21,2025-03-21,6,On Time,Fulfilled,0,0
O000260,2025-10-26,North,P0046,S007,1,225.07,225.07,2025-10-30,2025-11-05,10,Late,Fulfilled,0,1
O000261,2025-02-11,Central,P0054,S007,2,261.11,522.22,2025-02-17,2025-02-17,6,On Time,Fulfilled,0,0
O000262,2025-10-16,East,P0020,S001,3,148.59,445.77,2025-10-18,2025-10-17,1,On Time,Fulfilled,0,0
O000263,2025-06-09,East,P0044,S001,5,281.48,1407.4,2025-06-14,2025-06-15,6,Late,Fulfilled,0,1
O000264,2025-04-08,Central,P0036,S001,4,98.04,392.16,2025-04-11,2025-04-12,4,Late,Fulfilled,0,1
O000265,2025-04-17,West,P0029,S004,6,76.33,457.98,2025-04-21,2025-04-20,3,On Time,Fulfilled,0,0
O000266,2025-07-10,West,P0004,S001,5,209.94,1049.7,2025-07-13,2025-07-13,3,On Time,Fulfilled,0,0
O000267,2025-12-02,South,P0044,S001,6,281.48,1688.88,2025-12-08,2025-12-07,5,On Time,Fulfilled,0,0
O000268,2025-09-13,West,P0024,S001,6,64.9,389.4,2025-09-19,2025-09-20,7,Late,Fulfilled,0,1
O000269,2025-11-05,West,P0043,S010,2,254.39,508.78,2025-11-11,2025-11-12,7,Late,Fulfilled,0,1
O000270,2025-04-15,East,P0030,S007,8,299.53,2396.24,2025-04-20,2025-04-21,6,Late,Fulfilled,0,1
O000271,2025-05-06,South,P0048,S001,4,141.97,567.88,2025-05-09,2025-05-08,2,On Time,Fulfilled,0,0
O000272,2025-07-19,East,P0008,S001,3,158.77,476.31,2025-07-25,2025-07-26,7,Late,Fulfilled,0,1
O000273,2025-09-14,South,P0017,S004,1,179.09,179.09,2025-09-20,2025-09-20,6,On Time,Fulfilled,0,0
O000274,2025-02-14,North,P0040,S001,2,216.21,432.42,2025-02-19,2025-02-20,6,Late,Fulfilled,0,1
O000275,2025-09-07,South,P0020,S001,5,148.59,742.95,2025-09-09,2025-09-10,3,Late,Fulfilled,0,1
O000276,2025-10-06,North,P0057,S004,6,302.85,1817.1,2025-10-11,2025-10-15,9,Late,Fulfilled,0,1
O000277,2025-01-01,South,P0016,S001,2,140.21,280.42,2025-01-07,2025-01-08,7,Late,Returned,1,1
O000278,2025-10-07,North,P0048,S001,4,141.97,567.88,2025-10-09,2025-10-09,2,On Time,Fulfilled,0,0
O000279,2025-04-13,North,P0022,S007,1,174.48,174.48,2025-04-18,2025-04-19,6,Late,Fulfilled,0,1
O000280,2025-11-02,Central,P0002,S007,2,244.65,489.3,2025-11-05,2025-11-05,3,On Time,Fulfilled,0,0
O000281,2025-10-12,East,P0016,S001,3,140.21,420.63,2025-10-15,2025-10-16,4,Late,Fulfilled,0,1
O000282,2025-12-15,South,P0060,S001,3,118.33,354.99,2025-12-18,2025-12-17,2,On Time,Fulfilled,0,0
O000283,2025-07-25,Central,P0016,S001,5,140.21,701.05,2025-07-28,2025-07-29,4,Late,Fulfilled,0,1
O000284,2025-09-08,Central,P0031,S010,3,75.12,225.36,2025-09-13,2025-09-13,5,On Time,Fulfilled,0,0
O000285,2025-07-01,North,P0055,S010,6,76.46,458.76,2025-07-05,2025-07-05,4,On Time,Fulfilled,0,0
O000286,2025-06-04,South,P0045,S004,2,109.48,218.96,2025-06-08,2025-06-10,6,Late,Fulfilled,0,1
O000287,2025-09-10,Central,P0044,S001,1,281.48,281.48,2025-09-15,2025-09-20,10,Late,Fulfilled,0,1
O000288,2025-12-02,North,P0021,S004,8,179.24,1433.92,2025-12-07,2025-12-07,5,On Time,Fulfilled,0,0
O000289,2025-02-27,Central,P0046,S007,5,225.07,1125.35,2025-03-03,2025-03-08,9,Late,Fulfilled,0,1
O000290,2025-11-24,West,P0025,S004,8,171.85,1374.8,2025-11-27,2025-11-28,4,Late,Fulfilled,0,1
O000291,2025-08-09,South,P0056,S001,4,210.07,840.28,2025-08-12,2025-08-13,4,Late,Fulfilled,0,1
O000292,2025-03-27,South,P0058,S007,6,66.02,396.12,2025-03-31,2025-03-30,3,On Time,Fulfilled,0,0
O000293,2025-03-09,South,P0015,S010,7,312.58,2188.06,2025-03-13,2025-03-14,5,Late,Fulfilled,0,1
O000294,2025-09-25,West,P0030,S007,4,299.53,1198.12,2025-09-28,2025-10-02,7,Late,Fulfilled,0,1
O000295,2025-05-18,Central,P0028,S001,8,123.49,987.92,2025-05-21,2025-05-21,3,On Time,Fulfilled,0,0
O000296,2025-01-12,North,P0051,S010,6,159.11,954.66,2025-01-15,2025-01-14,2,On Time,Fulfilled,0,0
O000297,2025-01-13,West,P0024,S001,6,64.9,389.4,2025-01-17,2025-01-17,4,On Time,Fulfilled,0,0
O000298,2025-02-11,North,P0021,S004,7,179.24,1254.68,2025-02-13,2025-02-19,8,Late,Returned,1,1
O000299,2025-09-06,West,P0030,S007,6,299.53,1797.18,2025-09-11,2025-09-15,9,Late,Fulfilled,0,1
O000300,2025-01-12,West,P0032,S001,8,166.64,1333.12,2025-01-17,2025-01-16,4,On Time,Fulfilled,0,0
O000301,2025-09-20,South,P0034,S007,4,263.25,1053.0,2025-09-24,2025-09-25,5,Late,Fulfilled,0,1
O000302,2025-04-14,Central,P0029,S004,1,76.33,76.33,2025-04-20,2025-04-19,5,On Time,Fulfilled,0,0
O000303,2025-12-13,North,P0010,S007,3,101.15,303.45,2025-12-18,2025-12-17,4,On Time,Fulfilled,0,0
O000304,2025-07-28,Central,P0042,S007,3,315.31,945.93,2025-08-01,2025-07-31,3,On Time,Fulfilled,0,0
O000305,2025-04-18,West,P0014,S007,8,195.03,1560.24,2025-04-23,2025-04-23,5,On Time,Returned,1,0
O000306,2025-05-02,North,P0043,S010,3,254.39,763.17,2025-05-07,2025-05-06,4,On Time,Fulfilled,0,0
O000307,2025-08-05,East,P0037,S004,2,84.71,169.42,2025-08-08,2025-08-10,5,Late,Returned,1,1
O000308,2025-03-03,South,P0009,S004,2,209.42,418.84,2025-03-07,2025-03-11,8,Late,Fulfilled,0,1
O000309,2025-07-27,East,P0003,S010,4,294.12,1176.48,2025-07-30,2025-08-01,5,Late,Fulfilled,0,1
O000310,2025-02-07,North,P0060,S001,2,118.33,236.66,2025-02-13,2025-02-13,6,On Time,Fulfilled,0,0
O000311,2025-11-18,West,P0011,S010,6,132.12,792.72,2025-11-22,2025-11-22,4,On Time,Fulfilled,0,0
O000312,2025-06-12,East,P0025,S004,5,171.85,859.25,2025-06-14,2025-06-15,3,Late,Fulfilled,0,1
O000313,2025-05-21,North,P0036,S001,1,98.04,98.04,2025-05-27,2025-05-27,6,On Time,Fulfilled,0,0
O000314,2025-10-02,South,P0034,S007,1,263.25,263.25,2025-10-04,2025-10-05,3,Late,Fulfilled,0,1
O000315,2025-01-31,North,P0049,S004,3,224.76,674.28,2025-02-03,2025-02-04,4,Late,Fulfilled,0,1
O000316,2025-02-04,Central,P0036,S001,1,98.04,98.04,2025-02-06,2025-02-06,2,On Time,Fulfilled,0,0
O000317,2025-08-15,Central,P0015,S010,3,312.58,937.74,2025-08-21,2025-08-20,5,On Time,Fulfilled,0,0
O000318,2025-01-09,East,P0002,S007,5,244.65,1223.25,2025-01-15,2025-01-14,5,On Time,Fulfilled,0,0
O000319,2025-05-22,Central,P0050,S007,5,37.5,187.5,2025-05-26,2025-05-27,5,Late,Fulfilled,0,1
O000320,2025-12-10,South,P0030,S007,1,299.53,299.53,2025-12-16,2025-12-16,6,On Time,Fulfilled,0,0
O000321,2025-07-08,East,P0041,S004,8,162.16,1297.28,2025-07-11,2025-07-12,4,Late,Fulfilled,0,1
O000322,2025-11-15,Central,P0038,S007,5,97.26,486.3,2025-11-21,2025-11-22,7,Late,Fulfilled,0,1
O000323,2025-03-29,North,P0033,S004,2,183.37,366.74,2025-04-01,2025-04-02,4,Late,Fulfilled,0,1
O000324,2025-08-10,Central,P0006,S007,4,73.03,292.12,2025-08-12,2025-08-13,3,Late,Fulfilled,0,1
O000325,2025-04-17,South,P0043,S010,1,254.39,254.39,2025-04-21,2025-04-22,5,Late,Fulfilled,0,1
O000326,2025-10-31,Central,P0007,S010,5,85.99,429.95,2025-11-03,2025-11-05,5,Late,Fulfilled,0,1
O000327,2025-10-01,North,P0011,S010,2,132.12,264.24,2025-10-07,2025-10-06,5,On Time,Fulfilled,0,0
O000328,2025-11-22,South,P0039,S010,7,71.46,500.22,2025-11-26,2025-11-26,4,On Time,Returned,1,0
O000329,2025-04-16,West,P0023,S010,1,93.63,93.63,2025-04-18,2025-04-19,3,Late,Fulfilled,0,1
O000330,2025-08-19,Central,P0052,S001,3,57.76,173.28,2025-08-22,2025-08-21,2,On Time,Fulfilled,0,0
O000331,2025-11-05,West,P0006,S007,6,73.03,438.18,2025-11-11,2025-11-10,5,On Time,Fulfilled,0,0
O000332,2025-01-15,North,P0050,S007,4,37.5,150.0,2025-01-18,2025-01-17,2,On Time,Fulfilled,0,0
O000333,2025-04-22,North,P0059,S010,1,209.28,209.28,2025-04-28,2025-04-28,6,On Time,Fulfilled,0,0
O000334,2025-05-02,West,P0023,S010,5,93.63,468.15,2025-05-08,2025-05-09,7,Late,Fulfilled,0,1
O000335,2025-02-14,West,P0039,S010,1,71.46,71.46,2025-02-19,2025-02-19,5,On Time,Fulfilled,0,0
O000336,2025-04-02,North,P0014,S007,6,195.03,1170.18,2025-04-05,2025-04-06,4,Late,Fulfilled,0,1
O000337,2025-06-02,Central,P0059,S010,3,209.28,627.84,2025-06-08,2025-06-08,6,On Time,Fulfilled,0,0
O000338,2025-08-04,West,P0032,S001,2,166.64,333.28,2025-08-07,2025-08-06,2,On Time,Fulfilled,0,0
O000339,2025-07-04,Central,P0037,S004,8,84.71,677.68,2025-07-06,2025-07-11,7,Late,Fulfilled,0,1
O000340,2025-03-10,West,P0017,S004,7,179.09,1253.63,2025-03-15,2025-03-16,6,Late,Returned,1,1
O000341,2025-11-22,Central,P0039,S010,2,71.46,142.92,2025-11-28,2025-11-27,5,On Time,Fulfilled,0,0
O000342,2025-03-24,West,P0037,S004,7,84.71,592.97,2025-03-26,2025-03-29,5,Late,Fulfilled,0,1
O000343,2025-07-12,Central,P0023,S010,8,93.63,749.04,2025-07-14,2025-07-14,2,On Time,Fulfilled,0,0
O000344,2025-04-22,North,P0056,S001,3,210.07,630.21,2025-04-26,2025-04-26,4,On Time,Returned,1,0
O000345,2025-10-15,South,P0046,S007,8,225.07,1800.56,2025-10-18,2025-10-17,2,On Time,Fulfilled,0,0
O000346,2025-02-21,West,P0005,S004,8,247.38,1979.04,2025-02-24,2025-02-23,2,On Time,Fulfilled,0,0
O000347,2025-06-17,South,P0022,S007,4,174.48,697.92,2025-06-20,2025-06-21,4,Late,Fulfilled,0,1
O000348,2025-09-13,East,P0014,S007,4,195.03,780.12,2025-09-18,2025-09-18,5,On Time,Fulfilled,0,0
O000349,2025-02-21,West,P0033,S004,2,183.37,366.74,2025-02-26,2025-02-25,4,On Time,Fulfilled,0,0
O000350,2025-05-04,Central,P0015,S010,6,312.58,1875.48,2025-05-08,2025-05-12,8,Late,Fulfilled,0,1
O000351,2025-12-15,West,P0015,S010,6,312.58,1875.48,2025-12-18,2025-12-18,3,On Time,Fulfilled,0,0
O000352,2025-05-12,North,P0018,S007,6,79.76,478.56,2025-05-17,2025-05-17,5,On Time,Fulfilled,0,0
O000353,2025-10-12,North,P0009,S004,2,209.42,418.84,2025-10-15,2025-10-15,3,On Time,Fulfilled,0,0
O000354,2025-12-10,North,P0055,S010,4,76.46,305.84,2025-12-14,2025-12-15,5,Late,Fulfilled,0,1
O000355,2025-03-15,West,P0052,S001,7,57.76,404.32,2025-03-21,2025-03-22,7,Late,Fulfilled,0,1
O000356,2025-10-23,South,P0054,S007,5,261.11,1305.55,2025-10-27,2025-10-27,4,On Time,Fulfilled,0,0
O000357,2025-02-20,South,P0028,S001,3,123.49,370.47,2025-02-24,2025-02-23,3,On Time,Fulfilled,0,0
O000358,2025-10-02,West,P0038,S007,6,97.26,583.56,2025-10-08,2025-10-07,5,On Time,Returned,1,0
O000359,2025-08-04,North,P0017,S004,3,179.09,537.27,2025-08-06,2025-08-06,2,On Time,Fulfilled,0,0
O000360,2025-11-14,East,P0044,S001,4,281.48,1125.92,2025-11-19,2025-11-18,4,On Time,Fulfilled,0,0
O000361,2025-04-22,North,P0035,S010,3,211.82,635.46,2025-04-28,2025-04-27,5,On Time,Fulfilled,0,0
O000362,2025-12-21,West,P0024,S001,5,64.9,324.5,2025-12-23,2025-12-22,1,On Time,Fulfilled,0,0
O000363,2025-10-20,Central,P0045,S004,8,109.48,875.84,2025-10-24,2025-10-24,4,On Time,Fulfilled,0,0
O000364,2025-09-15,North,P0035,S010,5,211.82,1059.1,2025-09-17,2025-09-18,3,Late,Fulfilled,0,1
O000365,2025-06-16,South,P0013,S004,8,290.72,2325.76,2025-06-20,2025-06-21,5,Late,Fulfilled,0,1
O000366,2025-07-12,Central,P0039,S010,4,71.46,285.84,2025-07-14,2025-07-13,1,On Time,Fulfilled,0,0
O000367,2025-07-23,East,P0002,S007,8,244.65,1957.2,2025-07-29,2025-07-28,5,On Time,Fulfilled,0,0
O000368,2025-05-01,West,P0017,S004,8,179.09,1432.72,2025-05-04,2025-05-05,4,Late,Fulfilled,0,1
O000369,2025-10-17,Central,P0046,S007,8,225.07,1800.56,2025-10-21,2025-10-20,3,On Time,Fulfilled,0,0
O000370,2025-07-12,West,P0046,S007,5,225.07,1125.35,2025-07-16,2025-07-15,3,On Time,Fulfilled,0,0
O000371,2025-12-21,Central,P0043,S010,5,254.39,1271.95,2025-12-27,2025-12-27,6,On Time,Returned,1,0
O000372,2025-02-28,West,P0040,S001,4,216.21,864.84,2025-03-03,2025-03-02,2,On Time,Fulfilled,0,0
O000373,2025-04-16,Central,P0040,S001,3,216.21,648.63,2025-04-19,2025-04-18,2,On Time,Fulfilled,0,0
O000374,2025-08-03,South,P0002,S007,6,244.65,1467.9,2025-08-05,2025-08-05,2,On Time,Fulfilled,0,0
O000375,2025-01-17,West,P0001,S004,1,289.3,289.3,2025-01-20,2025-01-20,3,On Time,Fulfilled,0,0
O000376,2025-02-20,West,P0006,S007,1,73.03,73.03,2025-02-22,2025-02-22,2,On Time,Fulfilled,0,0
O000377,2025-03-17,Central,P0044,S001,2,281.48,562.96,2025-03-23,2025-03-24,7,Late,Fulfilled,0,1
O000378,2025-12-27,West,P0002,S007,3,244.65,733.95,2026-01-01,2026-01-01,5,On Time,Fulfilled,0,0
O000379,2025-05-09,North,P0023,S010,1,93.63,93.63,2025-05-13,2025-05-14,5,Late,Fulfilled,0,1
O000380,2025-10-07,Central,P0052,S001,4,57.76,231.04,2025-10-13,2025-10-13,6,On Time,Fulfilled,0,0
O000381,2025-11-08,Central,P0034,S007,1,263.25,263.25,2025-11-11,2025-11-12,4,Late,Fulfilled,0,1
O000382,2025-06-01,North,P0027,S010,3,275.2,825.6,2025-06-04,2025-06-04,3,On Time,Fulfilled,0,0
O000383,2025-02-03,North,P0049,S004,7,224.76,1573.32,2025-02-07,2025-02-07,4,On Time,Fulfilled,0,0
O000384,2025-04-06,Central,P0055,S010,6,76.46,458.76,2025-04-08,2025-04-08,2,On Time,Fulfilled,0,0
O000385,2025-01-25,North,P0014,S007,5,195.03,975.15,2025-01-27,2025-01-28,3,Late,Fulfilled,0,1
O000386,2025-02-28,Central,P0028,S001,6,123.49,740.94,2025-03-02,2025-03-03,3,Late,Fulfilled,0,1
O000387,2025-03-17,South,P0014,S007,8,195.03,1560.24,2025-03-23,2025-03-24,7,Late,Fulfilled,0,1
O000388,2025-04-15,South,P0015,S010,3,312.58,937.74,2025-04-21,2025-04-20,5,On Time,Fulfilled,0,0
O000389,2025-06-26,South,P0002,S007,3,244.65,733.95,2025-06-30,2025-07-02,6,Late,Fulfilled,0,1
O000390,2025-11-02,South,P0003,S010,3,294.12,882.36,2025-11-06,2025-11-07,5,Late,Fulfilled,0,1
O000391,2025-12-25,East,P0041,S004,4,162.16,648.64,2025-12-29,2025-12-30,5,Late,Fulfilled,0,1
O000392,2025-11-06,East,P0054,S007,2,261.11,522.22,2025-11-09,2025-11-10,4,Late,Fulfilled,0,1
O000393,2025-12-08,North,P0040,S001,5,216.21,1081.05,2025-12-10,2025-12-11,3,Late,Fulfilled,0,1
O000394,2025-12-12,North,P0009,S004,1,209.42,209.42,2025-12-16,2025-12-16,4,On Time,Fulfilled,0,0
O000395,2025-01-17,South,P0002,S007,7,244.65,1712.55,2025-01-23,2025-01-23,6,On Time,Returned,1,0
O000396,2025-07-24,South,P0026,S007,1,250.97,250.97,2025-07-28,2025-07-30,6,Late,Fulfilled,0,1
O000397,2025-01-23,North,P0021,S004,4,179.24,716.96,2025-01-25,2025-01-25,2,On Time,Fulfilled,0,0
O000398,2025-04-04,North,P0059,S010,2,209.28,418.56,2025-04-06,2025-04-05,1,On Time,Fulfilled,0,0
O000399,2025-05-16,West,P0050,S007,3,37.5,112.5,2025-05-18,2025-05-19,3,Late,Fulfilled,0,1
O000400,2025-04-02,South,P0028,S001,2,123.49,246.98,2025-04-05,2025-04-06,4,Late,Fulfilled,0,1
O000401,2025-03-18,East,P0032,S001,7,166.64,1166.48,2025-03-21,2025-03-22,4,Late,Fulfilled,0,1
O000402,2025-02-02,Central,P0008,S001,4,158.77,635.08,2025-02-04,2025-02-03,1,On Time,Fulfilled,0,0
O000403,2025-08-12,Central,P0024,S001,8,64.9,519.2,2025-08-16,2025-08-17,5,Late,Fulfilled,0,1
O000404,2025-04-21,South,P0020,S001,2,148.59,297.18,2025-04-27,2025-04-26,5,On Time,Fulfilled,0,0
O000405,2025-06-11,North,P0023,S010,4,93.63,374.52,2025-06-17,2025-06-16,5,On Time,Fulfilled,0,0
O000406,2025-05-28,North,P0038,S007,4,97.26,389.04,2025-05-30,2025-05-30,2,On Time,Fulfilled,0,0
O000407,2025-06-07,North,P0059,S010,1,209.28,209.28,2025-06-12,2025-06-12,5,On Time,Fulfilled,0,0
O000408,2025-05-23,South,P0044,S001,6,281.48,1688.88,2025-05-27,2025-05-27,4,On Time,Fulfilled,0,0
O000409,2025-04-30,Central,P0023,S010,3,93.63,280.89,2025-05-03,2025-05-07,7,Late,Fulfilled,0,1
O000410,2025-08-05,West,P0054,S007,1,261.11,261.11,2025-08-10,2025-08-09,4,On Time,Fulfilled,0,0
O000411,2025-03-13,South,P0028,S001,4,123.49,493.96,2025-03-16,2025-03-15,2,On Time,Fulfilled,0,0
O000412,2025-04-24,Central,P0022,S007,6,174.48,1046.88,2025-04-28,2025-04-28,4,On Time,Fulfilled,0,0
O000413,2025-02-24,East,P0030,S007,8,299.53,2396.24,2025-02-26,2025-03-02,6,Late,Fulfilled,0,1
O000414,2025-05-01,North,P0033,S004,1,183.37,183.37,2025-05-03,2025-05-04,3,Late,Fulfilled,0,1
O000415,2025-02-22,North,P0010,S007,6,101.15,606.9,2025-02-28,2025-03-01,7,Late,Fulfilled,0,1
O000416,2025-04-10,North,P0004,S001,2,209.94,419.88,2025-04-12,2025-04-12,2,On Time,Fulfilled,0,0
O000417,2025-07-19,East,P0010,S007,3,101.15,303.45,2025-07-24,2025-07-29,10,Late,Fulfilled,0,1
O000418,2025-05-29,East,P0060,S001,4,118.33,473.32,2025-06-01,2025-05-31,2,On Time,Fulfilled,0,0
O000419,2025-04-05,North,P0028,S001,2,123.49,246.98,2025-04-09,2025-04-08,3,On Time,Fulfilled,0,0
O000420,2025-06-18,South,P0017,S004,5,179.09,895.45,2025-06-24,2025-06-26,8,Late,Fulfilled,0,1
O000421,2025-05-10,North,P0014,S007,1,195.03,195.03,2025-05-12,2025-05-13,3,Late,Fulfilled,0,1
O000422,2025-09-19,East,P0013,S004,1,290.72,290.72,2025-09-21,2025-09-21,2,On Time,Fulfilled,0,0
O000423,2025-08-16,Central,P0015,S010,7,312.58,2188.06,2025-08-19,2025-08-22,6,Late,Fulfilled,0,1
O000424,2025-07-14,West,P0034,S007,3,263.25,789.75,2025-07-17,2025-07-18,4,Late,Fulfilled,0,1
O000425,2025-09-24,East,P0021,S004,2,179.24,358.48,2025-09-29,2025-09-30,6,Late,Fulfilled,0,1
O000426,2025-10-29,South,P0058,S007,1,66.02,66.02,2025-11-03,2025-11-03,5,On Time,Fulfilled,0,0
O000427,2025-03-20,East,P0008,S001,3,158.77,476.31,2025-03-26,2025-03-25,5,On Time,Fulfilled,0,0
O000428,2025-10-21,South,P0058,S007,2,66.02,132.04,2025-10-23,2025-10-24,3,Late,Returned,1,1
O000429,2025-01-22,Central,P0018,S007,4,79.76,319.04,2025-01-28,2025-01-28,6,On Time,Fulfilled,0,0
O000430,2025-03-11,West,P0035,S010,5,211.82,1059.1,2025-03-15,2025-03-16,5,Late,Fulfilled,0,1
O000431,2025-10-25,Central,P0008,S001,4,158.77,635.08,2025-10-28,2025-10-27,2,On Time,Fulfilled,0,0
O000432,2025-04-14,North,P0055,S010,7,76.46,535.22,2025-04-18,2025-04-18,4,On Time,Fulfilled,0,0
O000433,2025-05-11,Central,P0054,S007,5,261.11,1305.55,2025-05-17,2025-05-18,7,Late,Fulfilled,0,1
O000434,2025-05-01,Central,P0016,S001,1,140.21,140.21,2025-05-04,2025-05-04,3,On Time,Fulfilled,0,0
O000435,2025-03-31,East,P0011,S010,5,132.12,660.6,2025-04-03,2025-04-03,3,On Time,Fulfilled,0,0
O000436,2025-09-15,North,P0050,S007,4,37.5,150.0,2025-09-17,2025-09-16,1,On Time,Fulfilled,0,0
O000437,2025-10-29,South,P0036,S001,2,98.04,196.08,2025-11-01,2025-10-31,2,On Time,Fulfilled,0,0
O000438,2025-04-13,North,P0054,S007,5,261.11,1305.55,2025-04-19,2025-04-19,6,On Time,Fulfilled,0,0
O000439,2025-05-21,East,P0030,S007,6,299.53,1797.18,2025-05-27,2025-05-26,5,On Time,Fulfilled,0,0
O000440,2025-12-14,Central,P0031,S010,2,75.12,150.24,2025-12-16,2025-12-17,3,Late,Fulfilled,0,1
O000441,2025-03-11,East,P0012,S001,7,86.98,608.86,2025-03-13,2025-03-19,8,Late,Fulfilled,0,1
O000442,2025-06-04,South,P0022,S007,5,174.48,872.4,2025-06-09,2025-06-10,6,Late,Fulfilled,0,1
O000443,2025-07-22,South,P0001,S004,8,289.3,2314.4,2025-07-24,2025-07-25,3,Late,Fulfilled,0,1
O000444,2025-01-11,South,P0010,S007,6,101.15,606.9,2025-01-17,2025-01-17,6,On Time,Fulfilled,0,0
O000445,2025-09-19,North,P0055,S010,3,76.46,229.38,2025-09-22,2025-09-22,3,On Time,Returned,1,0
O000446,2025-04-28,East,P0033,S004,8,183.37,1466.96,2025-05-04,2025-05-04,6,On Time,Fulfilled,0,0
O000447,2025-08-30,Central,P0050,S007,2,37.5,75.0,2025-09-03,2025-09-04,5,Late,Fulfilled,0,1
O000448,2025-02-10,West,P0025,S004,2,171.85,343.7,2025-02-13,2025-02-12,2,On Time,Fulfilled,0,0
O000449,2025-01-26,East,P0046,S007,4,225.07,900.28,2025-01-28,2025-01-27,1,On Time,Fulfilled,0,0
O000450,2025-05-21,North,P0035,S010,4,211.82,847.28,2025-05-24,2025-05-24,3,On Time,Fulfilled,0,0
O000451,2025-10-11,North,P0048,S001,7,141.97,993.79,2025-10-17,2025-10-18,7,Late,Fulfilled,0,1
O000452,2025-05-06,North,P0008,S001,1,158.77,158.77,2025-05-11,2025-05-11,5,On Time,Fulfilled,0,0
O000453,2025-01-14,Central,P0019,S010,2,269.79,539.58,2025-01-19,2025-01-20,6,Late,Fulfilled,0,1
O000454,2025-07-06,South,P0053,S004,3,133.42,400.26,2025-07-12,2025-07-11,5,On Time,Fulfilled,0,0
O000455,2025-08-11,North,P0023,S010,1,93.63,93.63,2025-08-16,2025-08-17,6,Late,Fulfilled,0,1
